7911.6  1.018050E-15
7920.8  1.062933E-15
7930.  9.942083E-16
7939.2  9.693241E-16
7948.4  7.889272E-16
7957.6  7.681392E-16
7966.8  1.042365E-15
7976.  8.473328E-16
7985.2  1.015152E-15
7994.4  8.584346E-16
