FILE                                                                      MJD-OBS       CAMID     FILTER	MAGZPT	MAG5SIG	AIRMASS	SEEING	SKYMAG	CLOUD	MOONSKY	MANGLE
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0089c.fits.fz	58432.22429575	acam1   	c     	22.240	19.56  	1.827  	4.949 	21.41 	1.000	22.976 	80.729	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0090c.fits.fz	58432.22475355	acam1   	c     	22.206	19.54  	2.119  	4.866 	21.27 	1.000	22.844 	79.668	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0091c.fits.fz	58432.22522275	acam1   	c     	22.151	19.42  	2.593  	4.878 	21.11 	1.000	22.749 	94.480	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0092c.fits.fz	58432.22575065	acam1   	c     	22.207	19.50  	2.104  	4.777 	21.21 	1.000	22.653 	64.769	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0093c.fits.fz	58432.22627755	acam1   	c     	22.193	19.51  	2.230  	4.788 	21.24 	1.000	22.867 	89.716	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0094c.fits.fz	58432.22681825	acam1   	c     	22.247	19.59  	1.763  	4.738 	21.35 	1.000	22.744 	61.248	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0095c.fits.fz	58432.22727595	acam1   	c     	22.269	19.62  	1.577  	4.744 	21.43 	1.000	22.877 	63.008	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0096c.fits.fz	58432.22773265	acam1   	c     	22.201	19.57  	2.149  	4.525 	21.21 	1.000	22.724 	69.774	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0097c.fits.fz	58432.22820125	acam1   	c     	22.253	19.63  	1.715  	4.784 	21.47 	1.000	23.006 	76.615	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0098c.fits.fz	58432.22868365	acam1   	c     	22.237	19.63  	1.857  	4.672 	21.34 	1.000	22.785 	65.689	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0099c.fits.fz	58432.22914205	acam1   	c     	22.260	19.64  	1.645  	4.660 	21.45 	1.000	22.919 	67.289	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0100c.fits.fz	58432.22959965	acam1   	c     	22.210	19.53  	2.075  	4.703 	21.22 	1.000	22.594 	60.121	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0101c.fits.fz	58432.23013995	acam1   	c     	22.221	19.58  	2.010  	4.700 	21.33 	1.000	22.948 	85.322	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0102c.fits.fz	58432.23060835	acam1   	c     	22.220	19.57  	1.988  	4.783 	21.33 	1.000	22.871 	75.191	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0103c.fits.fz	58432.23106575	acam1   	c     	22.257	19.63  	1.668  	4.738 	21.49 	1.000	22.985 	72.197	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0104c.fits.fz	58432.23152275	acam1   	c     	22.178	19.48  	2.395  	4.805 	21.16 	1.000	22.806 	84.525	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0105c.fits.fz	58432.23202055	acam1   	c     	22.285	19.64  	1.468  	4.730 	21.51 	1.000	22.995 	65.193	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0106c.fits.fz	58432.23248085	acam1   	c     	22.229	19.62  	1.908  	4.524 	21.35 	1.000	22.849 	70.640	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0107c.fits.fz	58432.23294935	acam1   	c     	22.231	19.62  	1.907  	4.636 	21.37 	1.000	22.968 	80.732	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0108c.fits.fz	58432.23340675	acam1   	c     	22.194	19.55  	2.235  	4.689 	21.21 	1.000	22.829 	79.724	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0109c.fits.fz	58432.23386395	acam1   	c     	22.278	19.62  	1.517  	4.880 	21.52 	1.000	23.036 	69.409	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0110c.fits.fz	58432.23437695	acam1   	c     	22.141	19.50  	2.689  	4.678 	21.12 	1.000	22.748 	94.441	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0111c.fits.fz	58432.23483405	acam1   	c     	22.184	19.45  	2.317  	4.941 	21.24 	1.000	22.859 	89.723	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0112c.fits.fz	58432.23537495	acam1   	c     	22.233	19.56  	1.878  	4.846 	21.31 	1.000	22.712 	61.284	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0113c.fits.fz	58432.23583265	acam1   	c     	22.315	19.70  	1.373  	4.566 	21.55 	1.000	23.106 	67.845	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0114c.fits.fz	58432.23628975	acam1   	c     	22.258	19.65  	1.667  	4.616 	21.43 	1.000	22.847 	62.952	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0115c.fits.fz	58432.23678775	acam1   	c     	22.244	19.66  	1.794  	4.581 	21.42 	1.000	22.984 	76.611	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0116c.fits.fz	58432.23725675	acam1   	c     	22.222	19.59  	1.977  	4.573 	21.29 	1.000	22.748 	65.730	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0117c.fits.fz	58432.23772625	acam1   	c     	22.274	19.69  	1.550  	4.638 	21.53 	1.000	23.087 	74.268	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0118c.fits.fz	58432.23819575	acam1   	c     	22.249	19.63  	1.737  	4.676 	21.41 	1.000	22.884 	67.236	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0119c.fits.fz	58432.23869235	acam1   	c     	22.211	19.60  	2.094  	4.692 	21.34 	1.000	21.000 	85.329	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0120c.fits.fz	58432.23916035	acam1   	c     	22.206	19.56  	2.101  	4.712 	21.28 	1.000	21.000 	75.239	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0121c.fits.fz	58432.23961695	acam1   	c     	22.297	19.68  	1.421  	4.807 	21.55 	1.000	21.000 	72.052	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0122c.fits.fz	58432.24007385	acam1   	c     	22.247	19.63  	1.753  	4.636 	21.41 	1.000	21.000 	72.145	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0123c.fits.fz	58432.24054285	acam1   	c     	22.277	19.66  	1.538  	4.579 	21.47 	1.000	21.000 	65.168	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0124c.fits.fz	58432.24099945	acam1   	c     	22.216	19.57  	2.024  	4.573 	21.30 	1.000	21.000 	70.683	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0125c.fits.fz	58432.24146825	acam1   	c     	22.264	19.67  	1.630  	4.710 	21.49 	1.000	21.000 	78.634	
